place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags,images
164,Pottuvil Lagoon,Nature,Ampara,Ampara,4.7,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds",
165,Lahugala National Park,Wildlife,Ampara,Ampara,3.2,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature",images/lahugala_park.jpg
166,Panama Beach,Beach,Ampara,Ampara,3.1,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful",images/panama_beach.jpg
167,Deegawapi Temple,Religious,Ampara,Ampara,3.9,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious",
168,Ampara Tank,Nature,Ampara,Ampara,3.8,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic",images/ampara_tank.jpg
169,Arugam Bay,Beach,Ampara,Ampara,3.8,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean",
170,Panama Beach,Beach,Ampara,Ampara,3.3,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful",images/panama_beach.jpg
171,Kumana National Park,Wildlife,Ampara,Ampara,4.8,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds",images/kumana_national_wildlife.jpg
172,Lahugala National Park,Wildlife,Ampara,Ampara,3.6,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature",images/lahugala_park.jpg
173,Kumana National Park,Wildlife,Ampara,Ampara,3.1,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds",images/kumana_national_wildlife.jpg
174,Deegawapi Temple,Religious,Ampara,Ampara,4.2,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious",
175,Ampara Tank,Nature,Ampara,Ampara,3.6,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic",images/ampara_tank.jpg
176,Panama Beach,Beach,Ampara,Ampara,4.8,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful",images/panama_beach.jpg
177,Panama Beach,Beach,Ampara,Ampara,3.1,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful",images/panama_beach.jpg
178,Lahugala National Park,Wildlife,Ampara,Ampara,3.8,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature",images/lahugala_park.jpg
179,Panama Beach,Beach,Ampara,Ampara,3.4,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful",images/panama_beach.jpg
180,Pottuvil Lagoon,Nature,Ampara,Ampara,4.1,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds",
181,Ampara Tank,Nature,Ampara,Ampara,5,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic",images/ampara_tank.jpg
182,Deegawapi Temple,Religious,Ampara,Ampara,4.6,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious",
183,Panama Beach,Beach,Ampara,Ampara,4.6,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful",images/panama_beach.jpg
184,Lahugala National Park,Wildlife,Ampara,Ampara,4,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature",images/lahugala_park.jpg
185,Pottuvil Lagoon,Nature,Ampara,Ampara,4,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds",
186,Deegawapi Temple,Religious,Ampara,Ampara,4,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious",
187,Panama Beach,Beach,Ampara,Ampara,3.5,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful",images/panama_beach.jpg
188,Arugam Bay,Beach,Ampara,Ampara,3.6,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean",
189,Kumana National Park,Wildlife,Ampara,Ampara,3.1,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds",images/kumana_national_wildlife.jpg
190,Pottuvil Lagoon,Nature,Ampara,Ampara,4.6,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds",
191,Arugam Bay,Beach,Ampara,Ampara,4.6,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean",
192,Panama Beach,Beach,Ampara,Ampara,4.1,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful",images/panama_beach.jpg
193,Pottuvil Lagoon,Nature,Ampara,Ampara,4.2,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds",
194,Kumana National Park,Wildlife,Ampara,Ampara,4.9,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds",images/kumana_national_wildlife.jpg
195,Arugam Bay,Beach,Ampara,Ampara,3.5,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean",
196,Kumana National Park,Wildlife,Ampara,Ampara,3.5,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds",images/kumana_national_wildlife.jpg
197,Pottuvil Lagoon,Nature,Ampara,Ampara,4.6,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds",
198,Ampara Tank,Nature,Ampara,Ampara,3.1,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic",images/ampara_tank.jpg
199,Kumana National Park,Wildlife,Ampara,Ampara,4.2,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds",images/kumana_national_wildlife.jpg
200,Pottuvil Lagoon,Nature,Ampara,Ampara,3.8,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds",
201,Pottuvil Lagoon,Nature,Ampara,Ampara,5,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds",
202,Kumana National Park,Wildlife,Ampara,Ampara,3.4,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds",images/kumana_national_wildlife.jpg
203,Deegawapi Temple,Religious,Ampara,Ampara,3.6,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious",
204,Ampara Tank,Nature,Ampara,Ampara,4.4,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic",images/ampara_tank.jpg
205,Deegawapi Temple,Religious,Ampara,Ampara,3.1,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious",
206,Ampara Tank,Nature,Ampara,Ampara,3.7,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic",images/ampara_tank.jpg
207,Deegawapi Temple,Religious,Ampara,Ampara,4.1,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious",
208,Deegawapi Temple,Religious,Ampara,Ampara,4.9,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious",
209,Pottuvil Lagoon,Nature,Ampara,Ampara,5,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds",
210,Panama Beach,Beach,Ampara,Ampara,4.1,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful",images/panama_beach.jpg
211,Kumana National Park,Wildlife,Ampara,Ampara,4,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds",images/kumana_national_wildlife.jpg
212,Arugam Bay,Beach,Ampara,Ampara,3.1,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean",
213,Deegawapi Temple,Religious,Ampara,Ampara,3.4,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious",
214,Deegawapi Temple,Religious,Ampara,Ampara,4,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious",
215,Lahugala National Park,Wildlife,Ampara,Ampara,4.8,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature",images/lahugala_park.jpg
216,Kumana National Park,Wildlife,Ampara,Ampara,4.6,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds",images/kumana_national_wildlife.jpg
217,Lahugala National Park,Wildlife,Ampara,Ampara,4.4,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature",images/lahugala_park.jpg
218,Pottuvil Lagoon,Nature,Ampara,Ampara,4.7,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds",
219,Lahugala National Park,Wildlife,Ampara,Ampara,3.1,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature",images/lahugala_park.jpg
220,Kumana National Park,Wildlife,Ampara,Ampara,4.2,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds",images/kumana_national_wildlife.jpg
1,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,4.1,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist",
2,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,4.3,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious",
3,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.2,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious",
4,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,3.7,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical",
5,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,4.5,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious",
6,Mihintale,Religious,Anuradhapura,Anuradhapura,4.4,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious",
7,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,4,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature",
8,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,4.5,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery",
9,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.5,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious",
10,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,3.9,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical",
11,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.4,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical",
12,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,4.7,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature",
13,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,4,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious",
14,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,3.2,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical",
15,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,4.6,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious",
16,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,3.4,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery",
17,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,4.6,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical",
18,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.9,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious",
19,Mihintale,Religious,Anuradhapura,Anuradhapura,4.4,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious",
20,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,3.3,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious",
21,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious",
22,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,4.4,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical",
23,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,3.7,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery",
24,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,3,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist",
25,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,4.8,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious",
26,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.3,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical",
27,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.9,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious",
28,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,3.2,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious",
29,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,4.8,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious",
30,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,3.9,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical",
31,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,3.5,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious",
32,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,3.2,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist",
33,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.7,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious",
34,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,3.7,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious",
35,Mihintale,Religious,Anuradhapura,Anuradhapura,3.9,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious",
36,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.2,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious",
37,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,3,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist",
38,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.3,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious",
39,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,3.7,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious",
40,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,4.9,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery",
41,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,4.8,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious",
42,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.7,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious",
43,Mihintale,Religious,Anuradhapura,Anuradhapura,3.4,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious",
44,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,3.8,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature",
45,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,3.5,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery",
46,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,4.4,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature",
47,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,4.6,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery",
48,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,3.2,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious",
49,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,5,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist",
50,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,3.2,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious",
51,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical",
52,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.4,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical",
53,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.2,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious",
54,Mihintale,Religious,Anuradhapura,Anuradhapura,4.2,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious",
55,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious",
56,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,3.2,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery",
57,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,3.9,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature",
58,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.5,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious",
59,Mihintale,Religious,Anuradhapura,Anuradhapura,3,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious",
60,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.5,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious",
61,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.4,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical",
62,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,5,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical",
